Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
167602,4,2,3345,Adelaide,NSW,2022,Apartment,1,1524
1587299,2,2,2285,Sydney,WA,1958,House,0,4714
1080694,2,1,2815,Adelaide,NSW,1979,Townhouse,0,6624
393383,2,2,2844,Perth,QLD,2019,Apartment,0,4681
1481941,3,3,2734,Brisbane,WA,1957,Townhouse,1,2811
1199533,1,1,1175,Perth,WA,1981,Apartment,0,8111
1624213,3,3,2811,Adelaide,QLD,2016,House,0,8271
721064,3,2,2158,Perth,NSW,2011,House,1,8790
1940084,3,3,3556,Adelaide,WA,1963,Apartment,1,7949
376594,5,3,2444,Brisbane,WA,2004,House,1,4804
924831,5,3,1656,Adelaide,SA,1968,Townhouse,0,6292
1049538,4,2,2046,Adelaide,QLD,2001,Apartment,1,6764
1117565,4,2,1667,Melbourne,NSW,2005,Apartment,1,2042
1150871,1,1,3234,Adelaide,WA,1960,Apartment,1,5954
228459,4,3,1698,Adelaide,NSW,2010,Townhouse,1,3946
1958106,2,3,2039,Melbourne,SA,2018,Townhouse,1,5112
1404830,2,1,3285,Perth,WA,1987,Apartment,0,7646
1567113,5,1,1784,Sydney,VIC,1982,Apartment,1,9212
812982,5,1,2265,Perth,NSW,1992,Apartment,1,6205
841866,1,3,1773,Adelaide,NSW,2007,House,1,5899
965565,4,2,898,Melbourne,WA,1983,House,1,5556
1973666,4,3,1423,Melbourne,NSW,1989,House,1,5320
1952661,2,1,3268,Adelaide,SA,1955,Apartment,1,1592
1398771,2,2,3765,Sydney,NSW,2007,Apartment,0,9165
111279,1,3,1687,Melbourne,WA,2005,Apartment,0,6267
1769952,5,1,1226,Brisbane,SA,1995,House,1,5553
531147,5,3,2122,Perth,VIC,1996,House,0,4594
745749,2,3,2465,Melbourne,SA,2015,Apartment,0,3750
308536,2,1,1791,Melbourne,VIC,2008,Townhouse,1,2984
1219355,2,3,2219,Sydney,WA,2022,House,0,4667
489198,1,1,3273,Perth,VIC,1981,Apartment,0,9407
1685152,5,3,3936,Adelaide,QLD,1950,Apartment,1,8895
1895667,4,3,1317,Brisbane,WA,2018,Townhouse,1,1144
1945385,3,3,2156,Brisbane,WA,1970,Apartment,0,4505
1148088,5,1,3315,Perth,QLD,2019,Townhouse,1,9158
1265611,5,3,2066,Sydney,VIC,2004,Apartment,0,2154
1537627,2,1,1728,Brisbane,SA,1981,Apartment,1,7971
293994,5,3,3055,Sydney,QLD,1951,House,0,5089
929051,4,2,1896,Adelaide,NSW,2005,Apartment,0,3184
1254288,5,3,1827,Melbourne,SA,1989,House,0,3914
1103646,4,2,2349,Melbourne,WA,2017,House,1,5545
492060,5,1,3505,Perth,WA,1955,House,0,2280
176430,1,3,2072,Perth,WA,2014,Apartment,0,2198
1869487,4,1,1726,Adelaide,VIC,2004,Townhouse,0,4537
628179,5,3,1189,Melbourne,SA,1968,House,1,7410
642200,3,2,3716,Sydney,VIC,1972,Apartment,0,6190
919248,1,1,1315,Melbourne,WA,2015,Apartment,1,4273
571918,4,1,2538,Adelaide,WA,2022,Townhouse,1,7204
244331,3,3,3462,Perth,NSW,1953,Apartment,0,5629
767480,2,1,1027,Sydney,WA,1982,House,1,4032
1741619,2,1,2593,Perth,WA,2018,Apartment,1,9425
1391950,5,2,2192,Perth,SA,2009,Townhouse,1,3118
1935870,1,1,2612,Adelaide,SA,2007,Apartment,1,3626
753692,5,1,1605,Melbourne,WA,1984,Apartment,0,2873
1118273,4,2,3154,Adelaide,SA,2001,Townhouse,0,3868
1877241,2,3,1342,Melbourne,WA,2005,Apartment,0,1110
1445779,3,1,2892,Perth,NSW,1966,Townhouse,0,1117
968473,1,2,3818,Melbourne,WA,1972,Apartment,1,8660
381301,4,1,2944,Adelaide,WA,2014,Apartment,1,4654
621673,5,1,1076,Perth,VIC,2000,Apartment,0,6185
722061,3,3,1401,Sydney,VIC,2014,Townhouse,0,6777
988004,4,1,2355,Perth,QLD,1998,House,0,1163
1165981,3,3,2857,Melbourne,NSW,1989,Townhouse,0,9677
1410350,5,2,1153,Perth,WA,2016,Apartment,1,3767
530861,2,2,2653,Adelaide,VIC,1978,Apartment,1,8971
1768970,2,2,1909,Perth,SA,1958,Apartment,0,4577
233511,1,1,2129,Brisbane,SA,2003,Apartment,0,4234
317310,3,1,2901,Sydney,VIC,1964,House,0,6324
1605038,1,1,3411,Melbourne,NSW,1994,House,0,5090
887268,5,1,2094,Perth,QLD,1983,House,0,2065
859553,5,3,3511,Perth,VIC,1983,Apartment,0,3802
522195,4,1,842,Melbourne,QLD,1968,Apartment,0,1035
466626,1,2,1586,Adelaide,QLD,1977,House,0,7455
1591168,4,3,3251,Adelaide,VIC,1987,House,0,7463
791363,5,1,3653,Adelaide,QLD,1980,House,1,5150
476951,3,1,1538,Brisbane,SA,1951,Townhouse,0,2397
923641,3,1,2016,Perth,QLD,1963,House,0,6926
1916559,1,3,967,Melbourne,QLD,2019,Apartment,1,6079
402995,1,3,866,Brisbane,WA,1985,House,0,3194
1242180,4,2,2496,Melbourne,VIC,2000,Apartment,1,9979
304468,3,3,3734,Perth,VIC,1992,Townhouse,1,6599
762638,4,1,2604,Sydney,NSW,2007,House,0,8379
749962,1,3,1813,Adelaide,NSW,1998,House,1,4869
183833,2,2,3086,Brisbane,VIC,1958,Townhouse,1,1180
523578,1,2,2159,Brisbane,VIC,2000,Apartment,1,5682
1155099,5,2,2001,Brisbane,WA,2007,House,0,6519
1893921,4,2,3931,Perth,SA,1972,Apartment,0,7845
1540666,4,2,3460,Perth,VIC,1997,Townhouse,1,3779
1089730,3,3,1308,Melbourne,VIC,1971,Townhouse,0,2196
447445,5,1,872,Adelaide,WA,1999,House,0,1424
1576811,4,2,3710,Melbourne,QLD,1957,House,0,7744
235148,3,2,3953,Sydney,VIC,2017,House,1,3135
1807644,4,3,1020,Perth,WA,2011,Apartment,0,4517
1542508,3,1,2689,Melbourne,QLD,1950,Townhouse,1,1430
307506,2,2,2863,Melbourne,QLD,1971,Apartment,0,5478
1805331,4,1,2586,Brisbane,QLD,1995,House,0,4555
1602857,5,1,1541,Adelaide,WA,1963,Apartment,0,6674
699298,4,2,3026,Perth,VIC,1997,House,0,3248
429120,3,2,3166,Melbourne,WA,1972,House,0,7767
103700,3,2,1340,Brisbane,NSW,1955,House,1,5459
1117663,4,1,3963,Melbourne,VIC,1958,Apartment,0,8092
1110348,5,3,1276,Melbourne,QLD,2020,Apartment,0,6350
1762739,5,2,912,Adelaide,WA,1991,House,0,4452
1166046,5,3,2620,Brisbane,WA,2016,Apartment,0,3244
1481354,5,2,3461,Sydney,SA,1984,Townhouse,1,2580
649894,1,3,1216,Sydney,NSW,1953,House,0,7748
1552641,5,2,2836,Brisbane,VIC,1962,Apartment,0,1551
1791700,1,1,1094,Brisbane,QLD,1988,House,0,9218
1180174,2,1,3891,Perth,VIC,1994,Townhouse,1,5275
521195,1,3,1163,Brisbane,WA,2011,House,1,9375
1167514,5,1,3050,Melbourne,VIC,1971,Townhouse,0,6842
1289788,2,2,3797,Adelaide,VIC,2011,Apartment,0,1900
185468,4,2,1324,Sydney,WA,1984,House,0,3226
364473,3,1,2256,Melbourne,NSW,1981,Townhouse,0,4916
359253,2,1,916,Adelaide,NSW,1973,House,0,1146
1130251,3,3,931,Melbourne,WA,1968,Apartment,1,1178
715572,3,1,2848,Brisbane,WA,2002,Townhouse,1,2227
956493,2,1,3290,Sydney,VIC,1991,Apartment,0,7327
1135752,5,2,1395,Adelaide,WA,1972,House,0,3842
1995549,3,3,2398,Brisbane,QLD,1992,Townhouse,0,1570
705552,4,1,2604,Perth,NSW,1964,Apartment,1,9168
1596156,4,2,3609,Brisbane,QLD,1997,Townhouse,0,5497
210905,1,3,3737,Melbourne,VIC,1954,Apartment,1,2282
512766,2,1,2528,Melbourne,NSW,1951,Townhouse,0,4061
794688,3,1,3272,Adelaide,QLD,2018,House,0,6693
282281,1,2,3552,Melbourne,VIC,2007,Apartment,1,7538
1681292,1,3,3953,Brisbane,WA,1983,Apartment,1,5221
1572303,4,1,1050,Perth,VIC,1979,House,1,7313
1801798,1,1,3807,Adelaide,VIC,1969,Townhouse,0,2825
1953496,3,1,3814,Sydney,QLD,2011,House,0,5906
1992062,1,1,3334,Perth,SA,2001,House,1,3647
478204,2,2,1842,Sydney,VIC,1973,Apartment,1,7180
1490618,1,1,3350,Brisbane,QLD,1950,Apartment,0,7174
880763,4,1,2027,Brisbane,QLD,1950,House,1,7532
545825,5,3,2244,Melbourne,VIC,1953,Townhouse,0,7955
563243,4,2,2104,Perth,NSW,1982,House,0,8361
508499,4,1,1914,Melbourne,QLD,1992,Apartment,0,3704
1253905,2,3,826,Sydney,WA,1996,Townhouse,0,4403
1420355,4,1,1335,Melbourne,VIC,1957,Apartment,0,3373
1163034,5,2,1026,Brisbane,SA,1957,Townhouse,1,4412
1974055,5,3,2689,Sydney,WA,2010,Townhouse,0,5192
562719,4,3,1636,Adelaide,WA,1976,Townhouse,1,5564
601844,4,1,1717,Perth,WA,1952,Townhouse,1,6679
1504907,2,2,1148,Brisbane,SA,1961,Apartment,1,9479
692581,4,2,3253,Adelaide,SA,1976,House,0,3427
1983355,4,1,2097,Adelaide,WA,2006,Townhouse,1,5288
1213628,2,3,3696,Perth,SA,1984,Apartment,1,4000
976619,5,3,2540,Brisbane,VIC,2012,Townhouse,1,4466
443488,4,1,1148,Brisbane,NSW,1991,Apartment,1,1899
1824739,5,2,1596,Brisbane,NSW,1988,House,1,9727
671902,3,2,3369,Sydney,NSW,2014,Townhouse,0,5458
726496,3,2,1297,Perth,NSW,1974,House,0,9733
1770667,5,2,1037,Sydney,QLD,2018,Apartment,0,2980
1425062,1,3,3396,Adelaide,WA,1970,Townhouse,0,8737
1132860,3,2,3307,Melbourne,VIC,1994,Apartment,1,9210
1259649,5,2,2554,Adelaide,NSW,2014,Townhouse,1,2177
1862126,2,1,3090,Brisbane,QLD,1999,Apartment,0,1982
1343098,2,3,3491,Melbourne,WA,1985,Apartment,0,2036
1471417,1,3,3748,Sydney,WA,1963,Apartment,0,9265
353682,4,2,1045,Sydney,WA,2002,Apartment,0,8228
382091,2,3,1579,Sydney,VIC,2008,House,0,4054
711978,2,2,1309,Adelaide,NSW,1971,Townhouse,0,5387
1576732,3,2,3254,Sydney,SA,1997,House,1,8868
963839,1,2,3445,Brisbane,NSW,2004,House,0,9260
1853384,4,1,818,Perth,WA,2013,Townhouse,1,7546
211116,4,1,2530,Sydney,VIC,2022,Townhouse,0,6799
298484,3,1,1611,Sydney,NSW,1974,Apartment,1,5948
1466753,3,1,3268,Brisbane,SA,2018,Apartment,1,4552
239757,2,2,951,Melbourne,NSW,1979,Townhouse,0,1597
1811171,2,3,3250,Sydney,SA,2000,House,1,5892
1345781,1,2,1851,Adelaide,VIC,2005,Apartment,1,2043
1385852,5,3,2583,Adelaide,VIC,1982,Townhouse,0,2335
1193394,5,2,1982,Brisbane,SA,1961,Apartment,0,2819
1037064,3,1,2660,Sydney,NSW,2002,Apartment,0,8502
1661551,5,2,1273,Brisbane,NSW,2000,Townhouse,0,9218
727129,4,3,3601,Brisbane,SA,1972,House,0,2308
459289,2,2,2204,Sydney,WA,2002,Apartment,1,2599
911472,5,3,2712,Perth,VIC,1975,Townhouse,0,5289
1777403,1,1,1969,Brisbane,QLD,1952,House,1,8988
1632658,5,3,2793,Sydney,WA,1959,Townhouse,0,7207
1591032,2,1,3746,Perth,VIC,1953,Townhouse,0,1779
1687090,5,1,1894,Adelaide,SA,1965,House,0,5855
1869875,5,1,3277,Sydney,NSW,1985,House,0,3540
1666785,3,1,3423,Sydney,VIC,1965,Apartment,1,2217
161287,1,2,1027,Melbourne,NSW,2007,Townhouse,0,8651
743875,4,3,1361,Brisbane,QLD,2016,Townhouse,1,2629
1562555,4,2,3432,Brisbane,QLD,1979,House,1,1043
323027,1,1,3263,Sydney,WA,1959,House,0,7995
610348,4,1,2337,Perth,QLD,1963,Townhouse,1,1679
1920004,3,3,3123,Brisbane,WA,2016,House,0,1466
549174,5,1,3412,Brisbane,QLD,1962,Apartment,1,2921
1841620,5,1,2976,Adelaide,SA,1983,Apartment,0,9015
1411961,3,3,3587,Sydney,VIC,1971,Townhouse,1,5484
659199,4,3,2939,Adelaide,SA,1981,Townhouse,0,1393
1324829,1,1,1691,Melbourne,WA,1998,Apartment,0,2202
686012,2,3,3814,Sydney,WA,1950,House,0,7733
1242331,2,2,1929,Melbourne,VIC,2017,Townhouse,1,4620
1755043,5,2,3608,Perth,QLD,2015,House,1,6381
1196439,1,3,1764,Adelaide,NSW,1965,Townhouse,1,6551
632943,2,3,2299,Perth,NSW,1960,Townhouse,0,8791
241592,4,3,2877,Brisbane,SA,1985,House,0,1715
1869075,5,2,1668,Melbourne,VIC,1957,Townhouse,1,6416
113533,4,1,3909,Melbourne,VIC,1997,House,0,5706
389127,1,2,3219,Perth,QLD,2010,Townhouse,1,9288
1906778,5,1,2227,Brisbane,WA,2001,Apartment,1,1040
1714301,2,1,1485,Perth,NSW,1952,House,1,3423
158356,3,3,1609,Melbourne,NSW,2004,Apartment,1,9190
1732589,5,2,3969,Brisbane,WA,1981,Apartment,1,7700
1174411,4,1,2726,Melbourne,SA,1975,House,1,6586
1659818,3,2,1657,Perth,NSW,1970,Apartment,0,7400
1204285,4,3,2162,Brisbane,SA,1999,House,0,9498
564803,5,3,1935,Sydney,QLD,1977,House,1,1879
1956892,3,1,1154,Sydney,NSW,1963,Townhouse,1,7173
1005142,3,3,1858,Perth,SA,1973,Townhouse,1,3209
350020,4,3,3165,Perth,QLD,1962,House,1,9278
144716,1,2,1497,Sydney,NSW,2012,Apartment,1,6284
1523234,2,2,1367,Brisbane,QLD,1998,Townhouse,0,9444
1230850,2,2,3927,Perth,QLD,1997,Apartment,1,9296
1127508,5,2,1032,Sydney,NSW,2000,House,1,8288
549597,4,2,3750,Adelaide,WA,1955,Apartment,0,5158
948828,5,1,3171,Sydney,VIC,2010,House,1,7549
1047898,4,2,1325,Brisbane,SA,1999,House,0,2764
929739,5,2,1231,Brisbane,VIC,1950,Townhouse,0,7066
1869816,1,2,3491,Sydney,NSW,1951,House,0,6409
1313305,2,2,3721,Melbourne,WA,1967,Townhouse,1,4515
319794,5,2,2477,Brisbane,NSW,1957,Apartment,1,1588
436538,2,1,1531,Perth,WA,1967,House,0,4580
1982133,1,3,2754,Brisbane,WA,1959,Apartment,1,6143
1031022,4,1,3667,Brisbane,VIC,1961,Apartment,1,1803
950470,4,2,3370,Adelaide,QLD,1986,House,1,9043
1589021,1,2,3906,Brisbane,NSW,1953,Apartment,0,7451
1169269,1,3,2213,Perth,NSW,1959,Apartment,0,4102
406991,4,2,3067,Melbourne,NSW,2002,Apartment,1,1136
516611,2,3,1310,Adelaide,SA,2017,Townhouse,0,4394
1261145,5,2,3220,Adelaide,NSW,1955,House,1,3118
787787,5,2,1839,Perth,SA,1995,House,1,9860
499548,4,1,2690,Adelaide,SA,1974,House,1,5296
127341,4,1,2960,Perth,WA,1991,House,1,7228
1275572,1,3,1218,Perth,NSW,1951,Townhouse,0,1256
475868,4,1,2827,Adelaide,SA,1995,House,1,7323
344522,4,1,2590,Brisbane,WA,1997,House,1,6851
856051,1,3,2514,Brisbane,VIC,1958,House,0,7894
1169732,5,1,2571,Brisbane,NSW,2016,Apartment,1,9841
1017232,1,2,1617,Melbourne,SA,1953,Townhouse,1,5719
1162112,1,2,3605,Sydney,WA,1999,Apartment,0,3567
408415,5,3,2644,Brisbane,WA,1994,Townhouse,0,2737
1524953,4,1,1187,Perth,VIC,1967,Apartment,1,3359
1035201,4,3,2772,Adelaide,NSW,1984,Townhouse,1,1793
833447,2,2,1014,Brisbane,WA,1952,Apartment,1,2631
1292035,3,2,2613,Perth,NSW,2013,House,0,6700
1327275,3,2,2067,Perth,WA,1974,Apartment,0,6905
216442,5,2,3792,Melbourne,NSW,1980,Townhouse,0,5586
1834930,3,3,2550,Brisbane,QLD,1986,House,0,2996
988045,1,3,2476,Perth,VIC,1992,Apartment,1,2684
1863787,4,3,3926,Sydney,VIC,2021,Townhouse,0,6322
1421026,1,1,3598,Adelaide,SA,1978,Apartment,1,6185
521661,4,1,1886,Sydney,VIC,1985,Apartment,0,2902
1133455,5,1,3161,Brisbane,VIC,1969,Apartment,0,9311
976374,3,1,1709,Adelaide,VIC,1953,Townhouse,1,2143
1501530,5,3,2129,Perth,NSW,1958,Apartment,0,2802
288333,4,3,2402,Melbourne,WA,1984,Townhouse,1,2553
772417,1,2,1040,Perth,QLD,1951,House,1,7767
1252151,3,3,3354,Melbourne,QLD,1991,Townhouse,0,2114
1929305,1,1,1944,Perth,QLD,2001,Townhouse,0,2215
503874,2,1,912,Perth,NSW,1971,Apartment,0,2795
1336000,4,2,2380,Sydney,QLD,2012,Apartment,0,5348
877972,1,1,1831,Brisbane,NSW,1971,Townhouse,1,3810
598618,1,1,2484,Brisbane,VIC,2009,Townhouse,0,9029
585406,2,2,2376,Perth,NSW,1954,Townhouse,1,1169
1285118,1,3,2087,Adelaide,VIC,1965,Townhouse,1,4290
1634953,5,2,2864,Adelaide,WA,2000,Townhouse,0,5327
1526894,5,2,1577,Melbourne,WA,1999,Apartment,0,2063
129519,3,2,3406,Sydney,WA,2008,Townhouse,1,8853
1933012,1,3,2266,Adelaide,SA,1980,House,0,5148
399432,3,2,3699,Brisbane,SA,1960,House,1,3563
1603876,3,2,1938,Sydney,VIC,1995,Apartment,1,1403
1934230,2,3,3967,Adelaide,SA,1977,House,1,9734
349147,1,2,1071,Melbourne,SA,2007,House,0,6363
1003353,4,1,2259,Perth,QLD,1963,Townhouse,1,6441
1918264,1,1,3011,Adelaide,VIC,1994,House,1,6380
835963,5,1,3903,Sydney,WA,2010,Townhouse,0,7251
886815,1,3,1536,Sydney,SA,2013,Apartment,0,5690
944192,1,2,3008,Adelaide,SA,1997,Apartment,0,1181
1536302,3,1,3014,Perth,VIC,2018,Apartment,1,9028
732100,2,1,3465,Adelaide,QLD,1999,Apartment,1,1604
140985,1,1,3994,Brisbane,QLD,1964,House,0,7704
872797,1,3,1450,Adelaide,SA,2019,House,1,2883
681176,3,1,2018,Brisbane,NSW,1961,Townhouse,0,7096
197434,1,1,1524,Adelaide,WA,1978,Apartment,0,1056
521397,2,2,1555,Melbourne,QLD,1986,Townhouse,0,9151
1345414,4,3,2558,Sydney,QLD,1992,Townhouse,0,6877
472917,5,2,1860,Melbourne,WA,1970,House,1,8076
1573961,1,3,2184,Brisbane,NSW,2000,House,0,7892
1660786,2,2,2321,Adelaide,QLD,1951,House,1,6262
707294,2,3,3063,Adelaide,NSW,1951,Apartment,0,1468
1646651,4,3,2915,Brisbane,VIC,1994,House,1,1906
451500,2,3,1556,Brisbane,QLD,1966,Townhouse,1,9562
216952,4,1,1966,Adelaide,WA,1986,Apartment,1,8758
501233,2,2,1482,Sydney,WA,1967,Apartment,1,7214
1304073,2,3,2519,Sydney,NSW,1989,Townhouse,0,6744
249084,4,2,2243,Melbourne,SA,1994,Townhouse,1,3612
1554972,4,2,3220,Adelaide,VIC,2012,House,1,9329
1426959,2,1,1521,Melbourne,NSW,1978,Apartment,0,1872
526599,3,3,2874,Adelaide,SA,1955,House,1,5507
105462,3,3,1596,Brisbane,NSW,1977,House,0,2585
738263,1,2,3766,Perth,VIC,2019,Townhouse,1,2985
1126929,1,1,1884,Sydney,QLD,1958,House,0,3887
1337480,1,3,2142,Brisbane,WA,1971,Townhouse,1,8128
1453793,5,2,1524,Sydney,WA,2011,House,1,2752
497722,1,2,2877,Melbourne,SA,1975,Townhouse,1,4018
1050862,2,1,2874,Melbourne,QLD,2018,House,1,5931
1280323,1,1,2610,Perth,QLD,1982,Apartment,1,7780
1678536,3,2,2251,Brisbane,QLD,1991,House,1,5692
818182,2,1,1192,Adelaide,QLD,1984,Townhouse,0,6088
1239093,1,1,1980,Perth,WA,2011,House,1,5258
452513,5,1,1473,Perth,VIC,1972,House,0,4049
1002782,2,1,2677,Perth,WA,1965,House,0,2443
1369629,3,2,1075,Adelaide,WA,1964,Apartment,1,8002
1941238,4,2,3600,Adelaide,WA,1954,House,1,1815
1598260,3,3,2378,Perth,VIC,2014,House,1,7213
597702,5,1,3837,Sydney,VIC,2008,Townhouse,1,8795
1949905,3,3,3070,Adelaide,NSW,1984,Apartment,0,5666
1611184,4,1,3374,Brisbane,VIC,2021,House,1,3248
528085,5,1,3502,Brisbane,SA,1969,House,0,2837
1065907,1,1,2116,Perth,QLD,1981,Apartment,1,8589
354146,3,2,3884,Perth,QLD,1960,House,1,5941
1249328,3,1,2796,Perth,QLD,2019,House,0,3701
307537,4,3,2277,Brisbane,VIC,1982,Townhouse,1,6684
347693,2,2,1356,Brisbane,NSW,1974,House,0,8141
1324145,3,2,3734,Adelaide,SA,2016,Townhouse,1,4954
461657,4,3,2761,Brisbane,SA,1996,Apartment,1,9601
1304190,1,1,1655,Melbourne,SA,1951,House,1,5746
1019402,2,3,2252,Brisbane,SA,1975,Apartment,1,3708
1696699,2,1,3056,Sydney,QLD,2005,Townhouse,1,3932
281322,4,2,3184,Sydney,WA,1952,Townhouse,1,9292
516255,3,2,1236,Brisbane,VIC,2015,Townhouse,0,4864
1756598,4,1,1038,Adelaide,SA,1962,Townhouse,0,9991
971717,1,1,3573,Adelaide,WA,2004,Townhouse,0,3451
1715333,4,1,821,Melbourne,VIC,1975,Apartment,0,2890
1309330,5,2,812,Sydney,VIC,1967,Apartment,0,8010
442880,5,1,2996,Adelaide,NSW,2008,Townhouse,1,2417
633238,2,1,3282,Perth,NSW,1975,House,0,4220
1797361,2,1,2565,Brisbane,WA,1995,House,0,5192
1255271,3,1,1677,Brisbane,QLD,2001,House,0,5862
785284,1,3,2141,Adelaide,NSW,1958,House,1,4919
1831995,1,3,3706,Sydney,VIC,1972,Apartment,1,7287
1746965,4,1,3009,Sydney,WA,1998,Townhouse,1,3982
1132609,5,3,3578,Melbourne,WA,1969,House,0,5456
1255830,2,3,995,Perth,SA,2022,Apartment,1,9094
198267,3,3,846,Perth,SA,2017,Townhouse,1,8898
1114246,3,1,3670,Melbourne,QLD,1992,Townhouse,1,8048
1263007,1,3,3856,Melbourne,WA,1972,Apartment,0,1042
980590,3,1,3938,Adelaide,QLD,1972,Townhouse,0,7147
306136,5,2,2147,Brisbane,QLD,2006,Townhouse,1,1178
247314,2,2,3824,Perth,WA,2000,Apartment,1,1591
1620935,2,2,920,Melbourne,QLD,2001,Apartment,1,2974
1022612,1,1,2263,Adelaide,SA,2017,Apartment,1,9181
667835,3,2,2606,Sydney,QLD,1969,Townhouse,1,5525
917855,4,2,2124,Brisbane,VIC,1984,Apartment,1,2899
1497482,2,1,2634,Melbourne,NSW,1952,Townhouse,1,4177
1960751,4,3,2405,Adelaide,WA,1979,House,1,3747
658230,2,3,1185,Adelaide,NSW,1966,Townhouse,0,1736
364921,2,3,1268,Brisbane,WA,1956,Apartment,0,7297
948857,2,1,1785,Brisbane,WA,2020,Townhouse,0,8994
1873907,2,3,2336,Adelaide,WA,1964,Townhouse,0,7881
992822,1,2,2015,Sydney,VIC,1982,Apartment,1,7916
1891613,3,3,3700,Brisbane,WA,1994,Townhouse,1,2132
1777242,1,1,3494,Sydney,QLD,2004,Townhouse,1,3999
1058129,3,2,1841,Brisbane,VIC,1970,Apartment,1,2838
986077,4,1,2831,Brisbane,VIC,1999,Apartment,0,7135
1644978,5,1,2840,Melbourne,SA,1991,Apartment,0,4035
721054,5,1,1292,Sydney,NSW,1996,Apartment,0,2689
414645,5,1,3247,Adelaide,SA,2017,House,0,4508
685697,1,2,3638,Brisbane,VIC,1975,Apartment,1,6184
1152728,3,2,2581,Brisbane,VIC,1981,Apartment,0,4184
819829,5,2,1128,Sydney,NSW,1951,Townhouse,1,4124
1399660,1,1,3542,Adelaide,SA,1994,Apartment,1,6828
615835,4,1,3565,Sydney,QLD,1955,Townhouse,0,3106
280523,2,2,1126,Sydney,WA,1965,Townhouse,0,9204
344553,4,2,2675,Melbourne,NSW,2006,Apartment,1,8322
1075196,1,3,919,Perth,VIC,1977,House,1,3583
848654,3,1,1514,Sydney,VIC,1980,Townhouse,1,3031
1028983,2,1,2923,Melbourne,SA,1966,House,1,6863
1575231,2,3,3230,Brisbane,VIC,1981,Townhouse,1,4867
134874,2,3,3567,Sydney,NSW,1966,House,0,5029
273801,5,2,3458,Perth,SA,1995,Apartment,0,1839
1816234,2,3,2652,Melbourne,VIC,1975,House,0,4508
576189,1,1,3592,Melbourne,VIC,1995,Townhouse,0,5865
870641,1,2,1262,Perth,SA,1967,Apartment,1,6956
1100012,3,1,3556,Sydney,QLD,2013,House,0,3100
359779,3,3,2919,Perth,NSW,1963,Townhouse,1,3311
1959183,3,3,3550,Adelaide,SA,1982,House,0,1445
310185,1,1,1416,Melbourne,QLD,1996,Apartment,0,6672
1537283,5,2,3623,Adelaide,VIC,1975,Apartment,0,9248
1272710,3,3,1719,Adelaide,WA,2000,Townhouse,1,2901
1516280,4,3,2914,Perth,SA,1979,Apartment,1,4579
437017,3,1,1543,Brisbane,VIC,2005,House,1,8293
272320,4,1,1243,Perth,WA,1962,House,0,1591
524225,1,1,1481,Sydney,NSW,1966,Apartment,0,8608
972074,4,3,1506,Adelaide,QLD,1990,Apartment,1,3468
465578,4,1,1144,Brisbane,SA,1992,Townhouse,0,3116
365332,3,1,2243,Melbourne,QLD,1970,Townhouse,1,9205
1446964,3,2,3474,Adelaide,WA,1952,Apartment,1,5452
435499,1,2,2337,Adelaide,QLD,1999,Apartment,0,9632
1629255,1,1,3679,Sydney,QLD,1975,Townhouse,0,2230
1140146,1,2,2851,Melbourne,SA,1966,Apartment,0,7268
1079388,5,3,1241,Adelaide,WA,1969,Apartment,0,7219
1715106,4,1,3269,Melbourne,VIC,1966,Apartment,1,4688
1015456,3,3,1204,Sydney,VIC,1962,Apartment,1,5089
1020087,3,2,1924,Melbourne,WA,1985,Townhouse,0,5052
356658,1,2,1675,Melbourne,QLD,1957,Apartment,0,9310
1673927,3,3,3562,Brisbane,SA,1959,House,1,9077
1779843,2,2,1447,Perth,NSW,1988,Townhouse,0,9949
987311,5,2,917,Perth,WA,1982,House,1,9236
1027568,2,1,2846,Adelaide,WA,2004,Townhouse,0,6502
993724,1,3,3718,Melbourne,SA,2001,Apartment,1,1610
488484,4,1,1049,Adelaide,WA,1962,Townhouse,1,8147
516950,1,1,3788,Perth,VIC,1954,Townhouse,1,3039
1851908,3,1,1386,Melbourne,VIC,1965,House,0,4315
1708337,3,1,3376,Adelaide,VIC,1977,Apartment,0,5284
1985506,3,2,2005,Perth,VIC,2008,House,1,7179
1600136,1,3,845,Brisbane,QLD,1960,Apartment,0,7877
428498,2,2,1163,Brisbane,QLD,2019,Apartment,1,6330
1569639,5,2,2772,Melbourne,QLD,2019,House,0,9874
1268498,1,3,3172,Melbourne,VIC,1978,House,0,3554
1436358,1,3,3614,Melbourne,VIC,1988,Apartment,1,9905
274970,3,1,1771,Brisbane,SA,1994,House,1,8369
1892475,1,3,1229,Brisbane,NSW,1983,Townhouse,0,6025
1461414,3,2,870,Melbourne,NSW,1950,Townhouse,1,3622
958829,3,3,3504,Perth,WA,1956,Apartment,1,8327
184027,2,2,944,Adelaide,WA,1967,Apartment,0,8140
220509,4,1,2791,Perth,SA,1953,Townhouse,1,9701
316384,3,2,2654,Melbourne,WA,2019,Apartment,1,9886
893264,4,3,2416,Perth,QLD,1981,Townhouse,1,8538
1080720,5,2,1410,Adelaide,SA,1972,Townhouse,1,5185
1090859,5,1,1642,Melbourne,VIC,2021,House,1,5656
1700524,4,1,2856,Brisbane,VIC,1962,Townhouse,0,3740
1899372,1,1,1736,Sydney,SA,2019,Townhouse,1,9473
